Sample Name, Sample-3
Time, March 10 15:38:12 2023
Operator, Smith
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 190.0nm
Scan Step, 0.5nm
Sample Filter, 5
memo, 
WL(nm), Abs, T%
190.0, 1.5492, 2.82
190.5, 1.5764, 2.65
191.0, 1.6119, 2.44
191.5, 1.6302, 2.34
192.0, 1.6589, 2.19
192.5, 1.6611, 2.18
193.0, 1.6669, 2.15
193.5, 1.6806, 2.09
194.0, 1.6890, 2.05
194.5, 1.7002, 1.99
195.0, 1.7005, 1.99
195.5, 1.7055, 1.97
196.0, 1.7081, 1.96
196.5, 1.6973, 2.01
197.0, 1.6876, 2.05
197.5, 1.6690, 2.14
198.0, 1.6527, 2.23
198.5, 1.6315, 2.34
199.0, 1.6132, 2.44
199.5, 1.5902, 2.57
200.0, 1.5631, 2.73
200.5, 1.5404, 2.88
201.0, 1.5147, 3.06
201.5, 1.4845, 3.28
202.0, 1.4539, 3.52
202.5, 1.4169, 3.83
203.0, 1.3816, 4.15
203.5, 1.3473, 4.49
204.0, 1.3141, 4.85
204.5, 1.2820, 5.22
205.0, 1.2493, 5.63
205.5, 1.2196, 6.03
206.0, 1.1884, 6.48
206.5, 1.1579, 6.95
207.0, 1.1265, 7.47
207.5, 1.0968, 8.00
208.0, 1.0673, 8.57
208.5, 1.0402, 9.12
209.0, 1.0145, 9.67
209.5, 0.9903, 10.23
210.0, 0.9659, 10.82
210.5, 0.9440, 11.38
211.0, 0.9228, 11.95
211.5, 0.9023, 12.52
212.0, 0.8819, 13.13
212.5, 0.8626, 13.72
213.0, 0.8442, 14.32
213.5, 0.8262, 14.92
214.0, 0.8089, 15.53
214.5, 0.7928, 16.12
215.0, 0.7767, 16.72
215.5, 0.7614, 17.32
216.0, 0.7476, 17.88
216.5, 0.7337, 18.46
217.0, 0.7207, 19.03
217.5, 0.7072, 19.62
218.0, 0.6948, 20.19
218.5, 0.6829, 20.75
219.0, 0.6711, 21.33
219.5, 0.6599, 21.88
220.0, 0.6484, 22.47
220.5, 0.6380, 23.02
221.0, 0.6280, 23.55
221.5, 0.6176, 24.12
222.0, 0.6073, 24.70
222.5, 0.5975, 25.27
223.0, 0.5878, 25.83
223.5, 0.5787, 26.38
224.0, 0.5695, 26.95
224.5, 0.5602, 27.53
225.0, 0.5511, 28.11
225.5, 0.5420, 28.71
226.0, 0.5333, 29.29
226.5, 0.5242, 29.91
227.0, 0.5151, 30.54
227.5, 0.5060, 31.19
228.0, 0.4968, 31.86
228.5, 0.4878, 32.52
229.0, 0.4788, 33.20
229.5, 0.4695, 33.93
230.0, 0.4599, 34.68
230.5, 0.4510, 35.40
231.0, 0.4414, 36.19
231.5, 0.4318, 37.00
232.0, 0.4220, 37.84
232.5, 0.4124, 38.69
233.0, 0.4029, 39.55
233.5, 0.3939, 40.38
234.0, 0.3847, 41.24
234.5, 0.3758, 42.09
235.0, 0.3674, 42.92
235.5, 0.3593, 43.72
236.0, 0.3514, 44.53
236.5, 0.3437, 45.32
237.0, 0.3362, 46.12
237.5, 0.3289, 46.89
238.0, 0.3221, 47.63
238.5, 0.3157, 48.34
239.0, 0.3097, 49.02
239.5, 0.3040, 49.66
240.0, 0.2987, 50.27
240.5, 0.2939, 50.82
241.0, 0.2892, 51.38
241.5, 0.2849, 51.89
242.0, 0.2808, 52.39
242.5, 0.2767, 52.88
243.0, 0.2731, 53.32
243.5, 0.2695, 53.76
244.0, 0.2663, 54.17
244.5, 0.2632, 54.55
245.0, 0.2602, 54.92
245.5, 0.2575, 55.28
246.0, 0.2550, 55.60
246.5, 0.2525, 55.91
247.0, 0.2502, 56.21
247.5, 0.2479, 56.50
248.0, 0.2459, 56.76
248.5, 0.2439, 57.03
249.0, 0.2420, 57.28
249.5, 0.2402, 57.52
250.0, 0.2385, 57.74
250.5, 0.2369, 57.96
251.0, 0.2352, 58.18
251.5, 0.2338, 58.37
252.0, 0.2324, 58.56
252.5, 0.2310, 58.75
253.0, 0.2297, 58.92
253.5, 0.2283, 59.12
254.0, 0.2272, 59.26
254.5, 0.2252, 59.54
255.0, 0.2242, 59.67
255.5, 0.2232, 59.82
256.0, 0.2223, 59.94
256.5, 0.2213, 60.07
257.0, 0.2205, 60.18
257.5, 0.2197, 60.30
258.0, 0.2188, 60.42
258.5, 0.2180, 60.53
259.0, 0.2173, 60.63
259.5, 0.2166, 60.73
260.0, 0.2161, 60.81
260.5, 0.2153, 60.91
261.0, 0.2147, 60.99
261.5, 0.2140, 61.09
262.0, 0.2135, 61.17
262.5, 0.2128, 61.26
263.0, 0.2123, 61.33
263.5, 0.2117, 61.41
264.0, 0.2113, 61.47
264.5, 0.2109, 61.53
265.0, 0.2105, 61.60
265.5, 0.2101, 61.65
266.0, 0.2097, 61.70
266.5, 0.2093, 61.76
267.0, 0.2089, 61.82
267.5, 0.2085, 61.87
268.0, 0.2080, 61.94
268.5, 0.2076, 62.00
269.0, 0.2074, 62.03
269.5, 0.2071, 62.07
270.0, 0.2067, 62.13
270.5, 0.2064, 62.17
271.0, 0.2060, 62.23
271.5, 0.2058, 62.26
272.0, 0.2055, 62.30
272.5, 0.2051, 62.36
273.0, 0.2047, 62.42
273.5, 0.2046, 62.44
274.0, 0.2043, 62.48
274.5, 0.2038, 62.54
275.0, 0.2036, 62.57
275.5, 0.2033, 62.62
276.0, 0.2028, 62.69
276.5, 0.2025, 62.74
277.0, 0.2021, 62.78
277.5, 0.2017, 62.85
278.0, 0.2012, 62.92
278.5, 0.2007, 62.99
279.0, 0.2003, 63.05
279.5, 0.1998, 63.12
280.0, 0.1994, 63.19
280.5, 0.1988, 63.27
281.0, 0.1981, 63.37
281.5, 0.1975, 63.45
282.0, 0.1971, 63.52
282.5, 0.1963, 63.64
283.0, 0.1957, 63.73
283.5, 0.1949, 63.85
284.0, 0.1943, 63.93
284.5, 0.1935, 64.05
285.0, 0.1927, 64.17
285.5, 0.1916, 64.32
286.0, 0.1906, 64.48
286.5, 0.1896, 64.63
287.0, 0.1885, 64.80
287.5, 0.1874, 64.96
288.0, 0.1863, 65.12
288.5, 0.1852, 65.28
289.0, 0.1844, 65.40
289.5, 0.1834, 65.56
290.0, 0.1824, 65.70
290.5, 0.1814, 65.86
291.0, 0.1803, 66.02
291.5, 0.1791, 66.20
292.0, 0.1782, 66.35
292.5, 0.1771, 66.51
293.0, 0.1761, 66.67
293.5, 0.1750, 66.83
294.0, 0.1741, 66.97
294.5, 0.1732, 67.11
295.0, 0.1722, 67.27
295.5, 0.1713, 67.41
296.0, 0.1702, 67.58
296.5, 0.1693, 67.71
297.0, 0.1684, 67.86
297.5, 0.1675, 67.99
298.0, 0.1669, 68.09
298.5, 0.1661, 68.23
299.0, 0.1654, 68.33
299.5, 0.1647, 68.43
300.0, 0.1639, 68.56
300.5, 0.1633, 68.66
301.0, 0.1627, 68.75
301.5, 0.1621, 68.85
302.0, 0.1615, 68.95
302.5, 0.1608, 69.06
303.0, 0.1603, 69.14
303.5, 0.1597, 69.23
304.0, 0.1593, 69.30
304.5, 0.1586, 69.40
305.0, 0.1581, 69.48
305.5, 0.1577, 69.56
306.0, 0.1572, 69.64
306.5, 0.1566, 69.72
307.0, 0.1561, 69.81
307.5, 0.1556, 69.89
308.0, 0.1552, 69.95
308.5, 0.1549, 70.00
309.0, 0.1545, 70.07
309.5, 0.1540, 70.14
310.0, 0.1536, 70.20
310.5, 0.1533, 70.26
311.0, 0.1530, 70.31
311.5, 0.1524, 70.40
312.0, 0.1521, 70.45
312.5, 0.1517, 70.51
313.0, 0.1515, 70.56
313.5, 0.1512, 70.60
314.0, 0.1511, 70.62
314.5, 0.1507, 70.69
315.0, 0.1502, 70.75
315.5, 0.1500, 70.79
316.0, 0.1498, 70.82
316.5, 0.1493, 70.92
317.0, 0.1491, 70.95
317.5, 0.1489, 70.97
318.0, 0.1486, 71.02
318.5, 0.1485, 71.04
319.0, 0.1482, 71.09
319.5, 0.1477, 71.17
320.0, 0.1475, 71.21
320.5, 0.1473, 71.23
321.0, 0.1469, 71.29
321.5, 0.1467, 71.34
322.0, 0.1464, 71.38
322.5, 0.1463, 71.40
323.0, 0.1461, 71.43
323.5, 0.1459, 71.46
324.0, 0.1456, 71.51
324.5, 0.1453, 71.57
325.0, 0.1450, 71.61
325.5, 0.1450, 71.61
326.0, 0.1445, 71.69
326.5, 0.1442, 71.74
327.0, 0.1440, 71.78
327.5, 0.1439, 71.79
328.0, 0.1438, 71.82
328.5, 0.1437, 71.83
329.0, 0.1433, 71.89
329.5, 0.1430, 71.94
330.0, 0.1428, 71.97
330.5, 0.1427, 71.99
331.0, 0.1424, 72.04
331.5, 0.1420, 72.11
332.0, 0.1418, 72.14
332.5, 0.1417, 72.16
333.0, 0.1417, 72.16
333.5, 0.1415, 72.19
334.0, 0.1411, 72.26
334.5, 0.1409, 72.29
335.0, 0.1407, 72.32
335.5, 0.1405, 72.36
336.0, 0.1403, 72.40
336.5, 0.1400, 72.44
337.0, 0.1400, 72.44
337.5, 0.1398, 72.47
338.0, 0.1398, 72.48
338.5, 0.1396, 72.52
339.0, 0.1393, 72.56
339.5, 0.1395, 72.53
340.0, 0.1389, 72.63
340.5, 0.1389, 72.62
341.0, 0.1388, 72.64
341.5, 0.1388, 72.65
342.0, 0.1385, 72.69
342.5, 0.1385, 72.70
343.0, 0.1381, 72.76
343.5, 0.1382, 72.74
344.0, 0.1381, 72.76
344.5, 0.1379, 72.80
345.0, 0.1376, 72.84
345.5, 0.1372, 72.90
346.0, 0.1373, 72.90
346.5, 0.1371, 72.93
347.0, 0.1369, 72.97
347.5, 0.1367, 73.00
348.0, 0.1365, 73.03
348.5, 0.1365, 73.03
349.0, 0.1364, 73.05
349.5, 0.1361, 73.10
350.0, 0.1358, 73.15
350.5, 0.1356, 73.19
351.0, 0.1356, 73.19
351.5, 0.1354, 73.22
352.0, 0.1353, 73.24
352.5, 0.1350, 73.28
353.0, 0.1349, 73.29
353.5, 0.1349, 73.29
354.0, 0.1348, 73.32
354.5, 0.1345, 73.37
355.0, 0.1342, 73.41
355.5, 0.1341, 73.43
356.0, 0.1341, 73.44
356.5, 0.1338, 73.48
357.0, 0.1337, 73.50
357.5, 0.1336, 73.51
358.0, 0.1335, 73.53
358.5, 0.1334, 73.56
359.0, 0.1332, 73.58
359.5, 0.1330, 73.63
360.0, 0.1328, 73.65
360.5, 0.1326, 73.69
361.0, 0.1326, 73.70
361.5, 0.1324, 73.72
362.0, 0.1324, 73.72
362.5, 0.1323, 73.75
363.0, 0.1321, 73.77
363.5, 0.1320, 73.80
364.0, 0.1318, 73.83
364.5, 0.1315, 73.88
365.0, 0.1314, 73.89
365.5, 0.1313, 73.91
366.0, 0.1312, 73.93
366.5, 0.1310, 73.96
367.0, 0.1310, 73.95
367.5, 0.1310, 73.96
368.0, 0.1308, 73.99
368.5, 0.1306, 74.03
369.0, 0.1305, 74.05
369.5, 0.1304, 74.06
370.0, 0.1305, 74.05
370.5, 0.1306, 74.03
371.0, 0.1307, 74.00
371.5, 0.1306, 74.02
372.0, 0.1303, 74.08
372.5, 0.1301, 74.11
373.0, 0.1302, 74.09
373.5, 0.1303, 74.08
374.0, 0.1300, 74.12
374.5, 0.1297, 74.19
375.0, 0.1297, 74.18
375.5, 0.1296, 74.19
376.0, 0.1297, 74.19
376.5, 0.1294, 74.23
377.0, 0.1294, 74.23
377.5, 0.1294, 74.24
378.0, 0.1294, 74.23
378.5, 0.1292, 74.26
379.0, 0.1289, 74.31
379.5, 0.1287, 74.36
380.0, 0.1287, 74.35
380.5, 0.1288, 74.33
381.0, 0.1289, 74.33
381.5, 0.1284, 74.40
382.0, 0.1284, 74.41
382.5, 0.1284, 74.40
383.0, 0.1284, 74.40
383.5, 0.1283, 74.41
384.0, 0.1280, 74.48
384.5, 0.1280, 74.48
385.0, 0.1280, 74.48
385.5, 0.1280, 74.47
386.0, 0.1279, 74.49
386.5, 0.1277, 74.53
387.0, 0.1275, 74.55
387.5, 0.1276, 74.54
388.0, 0.1275, 74.56
388.5, 0.1275, 74.56
389.0, 0.1271, 74.62
389.5, 0.1271, 74.62
390.0, 0.1271, 74.63
390.5, 0.1272, 74.61
391.0, 0.1270, 74.64
391.5, 0.1270, 74.64
392.0, 0.1268, 74.68
392.5, 0.1269, 74.66
393.0, 0.1268, 74.67
393.5, 0.1267, 74.69
394.0, 0.1263, 74.76
394.5, 0.1265, 74.72
395.0, 0.1264, 74.74
395.5, 0.1264, 74.75
396.0, 0.1262, 74.79
396.5, 0.1261, 74.81
397.0, 0.1260, 74.82
397.5, 0.1261, 74.79
398.0, 0.1261, 74.81
398.5, 0.1259, 74.84
399.0, 0.1258, 74.85
399.5, 0.1257, 74.87
400.0, 0.1258, 74.85
400.5, 0.1257, 74.86
401.0, 0.1257, 74.88
401.5, 0.1255, 74.91
402.0, 0.1255, 74.90
402.5, 0.1255, 74.90
403.0, 0.1254, 74.93
403.5, 0.1253, 74.94
404.0, 0.1252, 74.95
404.5, 0.1251, 74.97
405.0, 0.1251, 74.97
405.5, 0.1250, 74.99
406.0, 0.1250, 74.99
406.5, 0.1248, 75.02
407.0, 0.1249, 75.01
407.5, 0.1248, 75.03
408.0, 0.1247, 75.03
408.5, 0.1246, 75.05
409.0, 0.1246, 75.06
409.5, 0.1245, 75.07
410.0, 0.1245, 75.07
410.5, 0.1245, 75.08
411.0, 0.1244, 75.10
411.5, 0.1243, 75.11
412.0, 0.1242, 75.13
412.5, 0.1243, 75.12
413.0, 0.1242, 75.13
413.5, 0.1241, 75.15
414.0, 0.1239, 75.17
414.5, 0.1240, 75.17
415.0, 0.1239, 75.18
415.5, 0.1239, 75.18
416.0, 0.1237, 75.21
416.5, 0.1237, 75.22
417.0, 0.1236, 75.23
417.5, 0.1237, 75.21
418.0, 0.1236, 75.23
418.5, 0.1235, 75.24
419.0, 0.1234, 75.26
419.5, 0.1234, 75.27
420.0, 0.1234, 75.27
420.5, 0.1234, 75.27
421.0, 0.1233, 75.29
421.5, 0.1232, 75.29
422.0, 0.1232, 75.30
422.5, 0.1232, 75.30
423.0, 0.1231, 75.33
423.5, 0.1230, 75.34
424.0, 0.1229, 75.35
424.5, 0.1229, 75.35
425.0, 0.1229, 75.35
425.5, 0.1229, 75.36
426.0, 0.1228, 75.38
426.5, 0.1227, 75.38
427.0, 0.1227, 75.39
427.5, 0.1226, 75.41
428.0, 0.1226, 75.41
428.5, 0.1226, 75.41
429.0, 0.1225, 75.42
429.5, 0.1225, 75.43
430.0, 0.1224, 75.44
430.5, 0.1223, 75.46
431.0, 0.1223, 75.45
431.5, 0.1222, 75.47
432.0, 0.1222, 75.47
432.5, 0.1222, 75.48
433.0, 0.1221, 75.49
433.5, 0.1220, 75.51
434.0, 0.1221, 75.50
434.5, 0.1220, 75.52
435.0, 0.1219, 75.52
435.5, 0.1219, 75.52
436.0, 0.1219, 75.53
436.5, 0.1218, 75.54
437.0, 0.1217, 75.56
437.5, 0.1217, 75.55
438.0, 0.1218, 75.55
438.5, 0.1217, 75.56
439.0, 0.1217, 75.57
439.5, 0.1216, 75.58
440.0, 0.1216, 75.58
440.5, 0.1215, 75.59
441.0, 0.1215, 75.59
441.5, 0.1214, 75.62
442.0, 0.1213, 75.62
442.5, 0.1213, 75.63
443.0, 0.1214, 75.62
443.5, 0.1213, 75.63
444.0, 0.1213, 75.63
444.5, 0.1211, 75.66
445.0, 0.1212, 75.64
445.5, 0.1212, 75.66
446.0, 0.1212, 75.65
446.5, 0.1209, 75.70
447.0, 0.1210, 75.69
447.5, 0.1209, 75.70
448.0, 0.1211, 75.67
448.5, 0.1210, 75.69
449.0, 0.1209, 75.70
449.5, 0.1207, 75.74
450.0, 0.1208, 75.71
450.5, 0.1208, 75.72
451.0, 0.1207, 75.74
451.5, 0.1207, 75.74
452.0, 0.1206, 75.75
452.5, 0.1206, 75.75
453.0, 0.1205, 75.77
453.5, 0.1205, 75.77
454.0, 0.1205, 75.76
454.5, 0.1205, 75.78
455.0, 0.1205, 75.78
455.5, 0.1204, 75.79
456.0, 0.1204, 75.79
456.5, 0.1203, 75.80
457.0, 0.1203, 75.80
457.5, 0.1202, 75.82
458.0, 0.1202, 75.82
458.5, 0.1202, 75.83
459.0, 0.1202, 75.82
459.5, 0.1201, 75.83
460.0, 0.1201, 75.84
460.5, 0.1201, 75.84
461.0, 0.1201, 75.84
461.5, 0.1200, 75.86
462.0, 0.1200, 75.86
462.5, 0.1199, 75.88
463.0, 0.1200, 75.87
463.5, 0.1199, 75.88
464.0, 0.1199, 75.87
464.5, 0.1198, 75.90
465.0, 0.1198, 75.90
465.5, 0.1198, 75.89
466.0, 0.1198, 75.89
466.5, 0.1198, 75.90
467.0, 0.1197, 75.91
467.5, 0.1196, 75.93
468.0, 0.1195, 75.94
468.5, 0.1196, 75.94
469.0, 0.1195, 75.94
469.5, 0.1195, 75.95
470.0, 0.1195, 75.95
470.5, 0.1194, 75.96
471.0, 0.1194, 75.96
471.5, 0.1194, 75.96
472.0, 0.1194, 75.96
472.5, 0.1193, 75.98
473.0, 0.1193, 75.99
473.5, 0.1193, 75.98
474.0, 0.1193, 75.99
474.5, 0.1192, 75.99
475.0, 0.1192, 76.00
475.5, 0.1191, 76.02
476.0, 0.1192, 76.00
476.5, 0.1191, 76.02
477.0, 0.1190, 76.02
477.5, 0.1190, 76.04
478.0, 0.1190, 76.04
478.5, 0.1190, 76.02
479.0, 0.1190, 76.03
479.5, 0.1189, 76.05
480.0, 0.1189, 76.05
480.5, 0.1189, 76.05
481.0, 0.1189, 76.04
481.5, 0.1188, 76.07
482.0, 0.1189, 76.05
482.5, 0.1188, 76.07
483.0, 0.1188, 76.08
483.5, 0.1188, 76.08
484.0, 0.1187, 76.08
484.5, 0.1186, 76.10
485.0, 0.1186, 76.10
485.5, 0.1187, 76.09
486.0, 0.1186, 76.10
486.5, 0.1186, 76.10
487.0, 0.1186, 76.10
487.5, 0.1186, 76.11
488.0, 0.1186, 76.11
488.5, 0.1185, 76.12
489.0, 0.1185, 76.13
489.5, 0.1184, 76.13
490.0, 0.1184, 76.14
490.5, 0.1184, 76.13
491.0, 0.1184, 76.13
491.5, 0.1183, 76.16
492.0, 0.1184, 76.14
